timestep,avg_ep_rew
1001543.0,-9.955501061587174
1003056.0,1.3302424699159978
1004112.0,-37.3574959348526
1005270.0,-103.46045315613644
1006358.0,-16.145500658530548
1007516.0,-74.696035772266
1009094.0,-4.46458971945953
1010207.0,9.573399202136757
1011331.0,-15.89755758759144
1012914.0,-9.003382554825516
1014015.0,15.362005434773245
1015084.0,13.286914381652045
1016213.0,38.52108843627349
1017343.0,17.873510468729457
1018487.0,17.17192192243352
1020270.0,-14.255098237256668
1021415.0,1.3146932961697948
1022943.0,-41.5502507019592
1024425.0,-18.183320337049377
1025617.0,-69.1602260811794
1027326.0,4.423989793725857
1029059.0,-21.757180214609864
1030257.0,-12.463353066781096
1031687.0,-1.100445100385273
1032720.0,-16.495390449164088
1033965.0,17.311513599755177
1035144.0,-24.21305945046582
1036687.0,13.295408543601729
1038435.0,16.240388713610397
1040213.0,13.758529318454329
1041278.0,6.387452265003949
1042432.0,21.416294972733336
1043856.0,19.998942388027377
1045240.0,6.354056316737495
1047112.0,-76.61171603589544
1048210.0,-34.796329469787885
1049321.0,-1.4681089592769538
1050821.0,-0.9436509896689387
1052250.0,-16.598110873914848
1053287.0,-8.162487146086399
1054507.0,-148.8994733383493
1055625.0,0.6536563116227878
1056777.0,-10.590215164739176
1057908.0,-11.313373401413344
1059205.0,5.121833979984211
1061205.0,-29.974716544305043
1062718.0,-7.309467519470843
1063899.0,-7.4655915338220105
1065018.0,-95.7763736249696
1066177.0,19.079833561689817
1067802.0,13.512501919114992
1068956.0,-11.052173339769059
1069988.0,18.524339630549093
1071050.0,0.7921694661498293
1072231.0,17.906586024957292
1073341.0,22.163368496086076
1074740.0,1.4933026845776727
1076190.0,16.88477370908224
1077936.0,10.030754187554203
1079482.0,34.177893925559886
1080620.0,35.58647538138822
1081667.0,-7.26808903801883
1083667.0,14.358964227750398
1084837.0,-12.870077042096128
1085899.0,8.208734579761797
1087090.0,-55.506135631926824
1088432.0,12.497112661884719
1089979.0,1.6716080427183442
1091095.0,18.142276226802025
1092438.0,15.021521655900834
1093727.0,-6.938319672254586
1094812.0,4.185517395776858
1095928.0,-53.77282665693822
1097358.0,11.496856863723677
1098505.0,2.8632956075549876
1100374.0,-26.786015695138833
1102093.0,18.50238552166173
1103206.0,-219.8920415877293
1104880.0,15.43616534990146
1106639.0,6.008181973005296
1107797.0,-29.350768527062655
1108928.0,21.78534499572231
1110081.0,-122.65541545116463
1111372.0,-0.2079770004868801
1112494.0,6.925766350350081
1114405.0,-4.615146753390886
1115524.0,-40.35163136034769
1116692.0,23.085652544913955
1117746.0,-23.588625329445556
1118845.0,-95.32746575205837
1119888.0,14.94073709435455
1121761.0,16.663391440488116
1122867.0,54.573611076217276
1123995.0,-0.1192228118960088
1125330.0,-0.5078919586889062
1126479.0,-3.3989731441617437
1128159.0,3.9052145145721986
1129216.0,19.543218585442975
1130852.0,-92.66837543974935
1132030.0,9.513829937667829
1133232.0,9.613855625921026
1134310.0,-10.158281641472772
1135466.0,-3.3001513758530887
1136598.0,16.757082069380047
1138419.0,-58.91526773377548
1140150.0,-17.265885503482938
1141939.0,-62.71875842037962
1143268.0,-2.741790982395603
1144586.0,-69.06469222672622
1145877.0,0.8744761713167387
1147428.0,12.468954923812976
1149114.0,-3.786489989107345
1150744.0,-72.45671596412808
1151894.0,19.037103206478474
1153441.0,12.186185905042151
1154723.0,-78.77991894597211
1156589.0,-15.454812965670314
1157985.0,-0.4897188961692341
1159985.0,28.796192540415706
1161364.0,17.067374806261792
1162532.0,-33.93188105442081
1164068.0,23.00860324557792
1165119.0,7.89685055185098
1166627.0,-4.7600157889802635
1167989.0,10.680414609674067
1169153.0,3.245286945617817
1170194.0,-7.81942341101358
1171547.0,-5.549092754910085
1172583.0,-13.23694592149871
1173827.0,0.050668695248816675
1175210.0,5.883350140197756
1176400.0,-12.61540691784651
1177704.0,8.30834721530013
1178853.0,-3.0453572175041543
1180029.0,-26.335003997413875
1181235.0,5.421868713873337
1183235.0,12.895772750274325
1184337.0,-12.852921974588334
1185636.0,19.850092571036047
1187224.0,-47.543889314968624
1188394.0,14.567490519098275
1189936.0,-18.233841192774854
1191828.0,-130.0525098995076
1192968.0,38.2616420031099
1194897.0,-93.92406430542366
1196719.0,-35.91659937991299
1197828.0,54.998941392619905
1198951.0,32.79201777962875
1200747.0,27.544345994805507
1201909.0,13.867326541698297
